ID,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
543832,2014-03-01,present,software engineer,Pune,m,1992-08-01,73.8,cbse,2008,75.4,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,68.56,55,0,Uttar Pradesh,2013,405,485,680,0.376059586651545,365,300,-1,-1,-1,-1,-1,-2.272,0.0328,-0.2714,1.1199,-0.4455,335000
244546,2012-03-01,2014-12-01 00:00:00,network engineer,Pune,m,1989-03-03,71.0,cbse,2007,58.0,cbse,3427,2,B.Tech/B.E.,electronics and communication engineering,70.1,3427,0,Orissa,2011,525,465,645,0.538386892985096,385,333,-1,-1,-1,260,-1,-1.9629,0.8128,0.2366,0.6498,0.0284,410000
610635,2013-09-01,present,java software engineer,-1,f,1991-01-24,81.4,cbse,2008,74.0,cbse,7700,1,B.Tech/B.E.,computer science & engineering,76.24,7700,1,Delhi,2013,485,525,620,0.953899775079926,535,-1,530,-1,-1,-1,-1,0.5591,0.5454,1.7007,-2.0092,1.247,200000
1076441,2015-01-01,present,system administrator,Hyderabad,m,1991-06-20,88.1,state board,2009,91.1,state board,15854,2,B.Tech/B.E.,electronics and communication engineering,68.2,15854,1,Telangana,2013,535,435,500,0.207392169717661,305,260,-1,-1,-1,-1,-1,-0.159,0.8784,0.4711,0.2727,0.6721,315000
754392,2014-07-01,present,test engineer,-1,m,1992-02-18,76.0,state board,2009,72.0,state board,8888,2,B.Tech/B.E.,computer science & engineering,63.2,8888,0,Tamil Nadu,2013,510,355,340,0.123016731640823,285,-1,-1,-1,-1,-1,-1,-0.159,-0.2871,0.4711,0.2727,-0.4776,120000
330813,2013-04-01,present,data analyst,Hyderabad,f,1990-05-31,82.3,ssc,2007,96.6,intermediate board,9557,2,B.Tech/B.E.,electronics and communication engineering,83.0,9557,1,Telangana,2012,445,565,615,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.1283,1.1248,-0.344,-0.407769999999999,0.8973,310000
1072316,2014-06-01,2015-04-01 00:00:00,software engineer,Mumbai,m,1990-10-15,78.0,cbse,2009,68.0,cbse,1388,1,B.Tech/B.E.,electronics and electrical engineering,72.3,1388,0,Haryana,2013,510,590,510,0.783303536670298,395,388,-1,-1,-1,-1,-1,0.8463,-0.4536,0.3174,-0.995,0.0973,375000
1242113,2014-11-01,present,field service engineer,New Delhi,m,1992-06-03,66.7,state board,2009,54.2,state board,6545,2,B.Tech/B.E.,instrumentation engineering,66.93,6545,0,Uttar Pradesh,2014,430,470,500,0.299597296248525,-1,260,-1,-1,-1,-1,-1,0.2718,0.3789,0.4711,-0.2344,0.4805,240000
1084099,2014-02-01,present,java software engineer,Hyderabad,m,1990-12-19,72.0,state board,2008,60.0,state board,8946,2,B.Tech/B.E.,computer science & engineering,63.0,8946,1,Telangana,2013,440,300,285,-1.0,-1,-1,-1,-1,-1,-1,-1,1.8517,0.8784,1.547,-0.2344,0.4805,295000
435378,2013-02-01,present,assistant manager,Baripada,m,1990-04-08,82.0,0,2008,62.3,0,11982,2,B.Tech/B.E.,mechanical engineering,61.0,11982,0,Orissa,2012,565,475,464,0.0684457505037512,-1,-1,-1,254,-1,-1,-1,-1.4992,-1.2153,-0.9245,-0.5253,-1.8278,360000
108999,2010-08-01,2013-04-01 00:00:00,lecturer,Belgaum,f,1987-02-26,58.56,kseeb,2006,73.0,"directorate of technical education,banglore",1279,2,B.Tech/B.E.,electronics and communication engineering,61.8,1279,0,Karnataka,2010,445,465,565,0.376059586651545,375,300,-1,-1,-1,-1,-1,0.3555,0.6568,0.9623,0.6498,0.5024,260000
982410,2014-12-01,present,android developer,Noida,m,1992-07-05,58.0,state board,2009,62.0,state board,184,2,B.Tech/B.E.,computer science & engineering,70.68,184,0,Uttar Pradesh,2014,405,395,390,0.486747008438193,495,-1,376,-1,-1,-1,-1,-0.7335,-0.1206,0.7785,0.653,0.0973,180000
1251678,2014-09-01,2015-02-01 00:00:00,network support engineer,Bangalore,m,1990-12-23,77.0,cbse,2007,78.0,cbse,6884,2,B.Tech/B.E.,computer science & engineering,75.03,6884,0,West Bengal,2013,500,545,665,0.842248322257836,485,-1,469,-1,-1,-1,-1,-1.4517,-0.6201,-1.8344,-0.1076,0.6721,100000
920550,2014-07-01,present,research analyst,Noida,f,1993-08-10,75.6,cbse,2010,83.2,cbse,55,2,B.Tech/B.E.,computer science & engineering,71.1,55,0,Uttar Pradesh,2014,475,460,530,0.744758354008939,405,-1,438,-1,-1,-1,-1,1.2772,1.5444,1.8543,1.0333,1.247,160000
134985,2010-09-01,2015-02-01 00:00:00,software developer,Kolkata,m,1983-10-23,75.0,wbbse,2002,61.7,wbchse,1424,2,MCA,computer application,79.0,1424,0,West Bengal,2010,365,365,425,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295,310000
1062180,2014-06-01,2014-09-01 00:00:00,management trainee,Jabalpur,m,1991-06-28,74.0,cbse,2009,66.8,cbse,13801,2,B.Tech/B.E.,electronics and communication engineering,68.9,13801,0,Madhya Pradesh,2013,535,505,510,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.5899,-2.2851,-0.7585,0.0192,-2.5853,80000
1219078,2014-08-01,present,system administrator,Kolkata,m,1991-07-17,92.2,icse,2009,75.6,cbse,11154,2,B.Tech/B.E.,computer science & engineering,81.5,11154,1,West Bengal,2014,685,565,645,0.953899775079926,595,-1,530,-1,-1,-1,-1,1.4208,1.2114,0.3174,-1.5021,0.2889,325000
333542,2013-01-01,present,application developer,Bangalore,f,1990-11-12,84.5,ssc,2008,94.1,board of intermediate education,11168,2,B.Tech/B.E.,information technology,70.95,11168,1,Telangana,2012,485,445,575,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,0.5269,-1.1422,0.0284,400000
619605,2014-02-01,present,assistant manager,Bellary,m,1991-06-28,89.4,cbse,2009,75.6,state board,275,2,B.Tech/B.E.,mechanical engineering,82.53,275,1,Karnataka,2013,590,610,635,0.840840968763718,-1,-1,-1,473,-1,-1,-1,0.8463,0.0459,0.7785,-1.8824,0.4805,475000
921298,2014-06-01,2015-01-01 00:00:00,technical support engineer,-1,m,1993-05-28,76.2,cbse,2010,88.0,state board,1577,2,B.Tech/B.E.,information technology,69.8,1577,0,Tamil Nadu,2014,450,510,620,0.744758354008939,315,-1,438,-1,-1,-1,-1,1.4208,-0.1206,0.4711,-1.3753,1.6302,180000
343541,2012-11-01,2015-01-01 00:00:00,operations analyst,Bangalore,f,1991-02-02,85.33,cbse,2008,78.2,cbse,11368,2,B.Tech/B.E.,electronics and communication engineering,77.25,11368,0,Uttar Pradesh,2012,605,404,454,0.824666400671332,-1,400,407,-1,-1,-1,-1,1.0896,1.5928,0.672,-1.05407,0.1864,250000
1284293,2015-01-01,present,php developer,Gurgaon,m,1992-06-20,72.0,cbse,2010,64.0,cbse,17782,2,MCA,computer application,72.0,17782,0,Uttarakhand,2015,490,410,485,0.450876584483451,395,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-0.8682,-0.4776,150000
53838,2010-05-01,2011-01-01 00:00:00,software developer,Bhubaneshwar,m,1987-06-12,45.6,bse,2007,73.6,chse,1268,2,MCA,computer application,85.2,1268,0,Orissa,2010,365,385,454,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.6646,0.3448,-1.0697,0.2973,-0.9194,100000
1261333,2014-07-01,2015-05-01 00:00:00,management trainee,Pune,m,1992-05-16,86.5,state board,2010,82.5,state board,473,2,B.Tech/B.E.,information technology,61.86,473,1,Maharashtra,2014,490,395,485,0.911395278391328,425,-1,500,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,300000
52923,2011-06-01,present,technical lead,Pune,m,1989-08-16,75.83,ssc,2006,68.83,hsc,472,2,B.Tech/B.E.,information technology,55.6,472,1,Maharashtra,2010,525,575,655,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-2.8903,1.2808,0.8171,-0.8778,0.3444,465000
332800,2014-04-01,present,executive engineer,Greater Noida,m,1990-07-10,69.4,up board,2007,63.0,up board,7600,2,B.Tech/B.E.,electronics and communication engineering,61.0,7600,0,Uttar Pradesh,2013,375,465,265,0.0233121682429863,-1,166,-1,-1,-1,260,-1,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,200000
1190691,2015-02-01,present,c# developer,Hyderabad,m,1993-03-16,64.0,cbse,2010,61.0,icse,18409,2,B.Tech/B.E.,computer science and technology,63.0,18409,0,Uttarakhand,2014,455,505,465,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,360000
196482,2011-10-01,2014-06-01 00:00:00,senior software developer,Mumbai,m,1989-09-16,85.0,0,2006,73.8,0,115,2,B.Tech/B.E.,electronics and communication engineering,77.0,115,0,Punjab,2011,505,485,615,0.824666400671332,405,400,-1,-1,-1,-1,-1,-0.5719,-1.0593,-0.1988,1.1199,1.1343,400000
110863,2010-11-01,present,software engineer,Hyderabad,m,1988-08-04,85.6,ssc,2006,90.6,board of intermediate,964,2,B.Tech/B.E.,electronics and communication engineering,68.4,964,1,Telangana,2010,395,425,575,0.229481754911755,435,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.3817,-0.0552,-0.2875,720000
79007,2011-01-01,2011-04-01 00:00:00,programmer analyst,Gurgaon,m,1987-08-26,80.6,icse,2005,91.0,icse,137,2,B.Tech/B.E.,information technology,73.06,137,0,Uttar Pradesh,2010,485,505,375,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.7488,0.2366,-1.2303,0.9763,505000
263901,2012-02-01,2014-08-01 00:00:00,software engineer,Pune,f,1990-01-16,78.0,0,2007,68.0,0,2513,2,B.Tech/B.E.,computer engineering,68.0,2513,0,Rajasthan,2011,365,515,645,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.9623,-0.7603,-0.1295,380000
552730,2014-01-01,present,software engineer,Hyderabad,f,1992-03-07,69.0,cbse,2009,72.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,69.78,7542,1,Delhi,2013,370,500,455,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.5591,0.2124,-0.4511,-1.3753,0.6721,375000
111273,2013-09-01,2014-10-01 00:00:00,research engineer,Pune,m,1988-11-05,89.56,gseb,2006,85.0,gsheb,992,2,B.Tech/B.E.,electronics and communication engineering,67.45,992,1,Gujarat,2010,485,315,545,0.694479327708463,345,366,-1,-1,-1,-1,-1,-3.0448,-1.0593,-0.6343,0.7673,0.1864,290000
604198,2014-02-01,present,programmer analyst,-1,m,1990-03-09,83.2,cbse,2008,72.3,cbse,28,2,B.Tech/B.E.,computer science & engineering,68.0,28,1,Delhi,2013,545,620,515,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.4155,1.0449,1.3933,-0.4879,-0.0943,350000
30122,2011-07-01,2012-05-01 00:00:00,web developer,Noida,m,1985-07-20,51.0,up board,2004,48.0,up board,350,2,MCA,computer application,59.0,350,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284,100000
920332,2014-01-01,present,software engineer,Gurgaon,m,1991-09-03,60.7,state board,2008,65.66,state board,55,2,MCA,computer application,77.7,55,0,Uttar Pradesh,2014,545,535,470,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,1.0449,-0.2974,-0.995,0.4805,230000
282000,2012-07-01,2014-10-01 00:00:00,software engineer,Pune,m,1989-03-23,76.0,uttar pradesh board,2006,75.0,uttar pradesh board,4450,2,B.Tech/B.E.,information technology,65.48,4450,0,Uttar Pradesh,2011,375,535,575,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.6646,-0.1232,1.5428,0.0623,0.3444,315000
1083018,2014-12-01,present,assistant manager,Kolkata,m,1992-08-25,91.0,cbse,2010,91.2,cbse,2921,2,B.Tech/B.E.,electronics and communication engineering,86.0,2921,0,West Bengal,2014,675,655,585,0.783303536670298,485,388,-1,-1,-1,-1,-1,0.8463,0.8784,-0.1437,-0.7415,-1.0524,615000
1069526,2014-04-01,present,programmer,Hyderabad,m,1991-04-12,90.6,state board,2009,79.3,state board,5752,2,B.Tech/B.E.,computer science & engineering,65.7,5752,1,Telangana,2013,430,350,475,0.622642915849938,515,-1,407,-1,-1,-1,-1,1.4208,1.2114,1.2396,-1.1218,1.247,200000
810018,2014-08-01,2015-02-01 00:00:00,data analyst,Noida,m,1992-09-21,63.0,icse,2010,62.0,cbse,350,2,B.Tech/B.E.,information technology,62.44,350,0,Uttar Pradesh,2014,380,510,515,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,180000
1262987,2014-10-01,present,operations engineer and jetty handling,vizag,m,1992-12-04,63.0,state board,2010,63.0,state board,15807,2,B.Tech/B.E.,mechanical engineering,63.0,15807,1,Telangana,2014,300,435,390,0.0329370177076901,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859,260000
53921,2010-07-01,2015-04-01 00:00:00,senior developer,Bangalore ,m,1988-03-25,75.4,cbse,2004,68.2,cbse,83,2,B.Tech/B.E.,information technology,80.0,83,0,Uttar Pradesh,2010,555,535,655,0.916869961103619,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,-0.6343,-1.3478,1.1343,1110000
281866,2011-12-01,2012-12-01 00:00:00,electrical engineer,New Delhi,m,1988-06-25,81.8,cbse,2006,71.8,cbse,4450,2,B.Tech/B.E.,electronics and electrical engineering,64.5,4450,0,Uttar Pradesh,2011,415,525,625,0.824666400671332,-1,400,-1,-1,-1,366,-1,-1.8083,-0.2793,-0.6343,0.0623,-0.1295,170000
1098849,2013-06-01,2014-02-01 00:00:00,software developer,Surat,m,1991-11-05,75.85,state board,2009,77.2,state board,992,2,B.Tech/B.E.,information technology,80.0,992,1,Gujarat,2013,525,530,520,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-0.159,0.8784,1.0859,-0.995,1.0554,180000
827639,2014-06-01,2015-03-01 00:00:00,systems engineer,Pune,m,1993-02-01,91.6,cbse,2010,85.6,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.7,47,1,Delhi,2014,590,575,635,0.649389714846691,525,356,-1,-1,-1,-1,-1,1.1336,0.5454,0.01,-2.0092,0.8637,340000
133296,2010-10-01,2011-05-01 00:00:00,software engineer,Gurgaon,m,1988-12-20,66.0,rbse,2006,55.0,rbse,4948,2,B.Tech/B.E.,computer engineering,66.0,4948,1,Rajasthan,2010,405,585,415,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.0537,1.4724,1.4502,145000
878844,2014-06-01,2015-01-01 00:00:00,java software engineer,Noida,m,1993-03-18,50.0,cbse,2010,57.0,cbse,9738,2,B.Tech/B.E.,information technology,65.06,9738,0,Uttar Pradesh,2014,395,425,425,0.744758354008939,385,-1,438,-1,-1,-1,-1,0.4155,-0.6504,0.3034,0.653,-0.4392,120000
295362,2012-12-01,2014-10-01 00:00:00,application engineer,Chennai,f,1989-07-25,89.2,matriculation,2007,86.25,state board,1034,2,B.Tech/B.E.,electronics and communication engineering,76.0,1034,0,Tamil Nadu,2011,465,595,575,0.376059586651545,395,300,-1,-1,-1,313,-1,0.3555,0.9688,0.3817,-1.3478,0.1864,180000
811394,2014-06-01,2015-06-01 00:00:00,system engineer,-1,m,1990-04-22,93.8,cbse,2009,76.0,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,47,1,Delhi,2014,615,415,680,0.338786347219528,425,292,-1,-1,-1,393,-1,1.5644,1.5444,1.8543,-0.3612,0.0973,325000
879261,2013-10-01,2014-04-01 00:00:00,co faculty,-1,m,1987-03-24,76.66,state board,2004,64.33,state board,3496,2,B.Tech/B.E.,mechanical engineering,72.02,3496,0,Maharashtra,2012,615,525,430,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.5899,0.5454,0.3174,-0.7415,-0.8608,95000
530147,2013-09-01,2015-06-01 00:00:00,junior research fellow,Roorkee,m,1993-11-07,90.4,cbse,2009,84.6,cbse,11759,2,B.Tech/B.E.,mechanical engineering,83.5,11759,0,Uttarakhand,2013,430,375,530,0.986525019020638,-1,-1,-1,580,-1,-1,-1,-1.8083,-1.9953,-2.521,1.0747,-2.0253,205000
815714,2013-06-01,2015-01-01 00:00:00,junior software engineer,Nagpur,f,1991-10-09,90.8,cbse,2009,82.6,cbse,5717,2,B.Tech/B.E.,computer science & engineering,64.66,5717,0,Maharashtra,2013,485,535,590,0.911395278391328,535,-1,500,-1,-1,-1,-1,0.99,1.2114,1.2396,-2.643,1.6302,280000
1290109,2013-08-01,2015-01-01 00:00:00,software test engineer,Jaipur,m,1990-11-04,82.67,state board,2008,74.92,state board,12737,2,B.Tech/B.E.,computer engineering,61.36,12737,1,Rajasthan,2014,580,470,425,0.911395278391328,535,-1,500,-1,-1,-1,-1,1.7081,1.0449,1.547,0.0192,0.6721,215000
729532,2013-04-01,2015-03-01 00:00:00,marketing coordinator,bangalore,m,1991-08-11,94.16,state board,2009,95.5,state board,11000,2,B.Tech/B.E.,electronics and communication engineering,83.62,11000,1,Telangana,2013,380,475,575,0.538386892985096,375,333,-1,-1,473,-1,-1,0.8463,1.2114,0.1637,-0.7415,1.0554,200000
1058583,2011-06-01,present,software developer,Bhopal,m,1990-03-31,74.6,state board,2007,81.6,state board,3720,2,B.Tech/B.E.,computer science & engineering,67.8,3720,0,Madhya Pradesh,2011,440,425,415,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889,350000
390616,2013-04-01,2014-04-01 00:00:00,network engineer,Navi Mumbai,m,1990-10-07,61.73,ssc,2008,60.0,hsc,7495,2,B.Tech/B.E.,computer engineering,63.33,7495,0,Maharashtra,2012,455,395,385,0.308400582860308,355,366,-1,-1,-1,-1,-1,-0.2628,-0.4353,1.2525,0.0623,-0.9194,190000
283428,2012-04-01,2015-04-01 00:00:00,java software engineer,Bangalore,m,1990-04-05,78.0,cbse,2007,63.0,cbse,374,2,B.Tech/B.E.,information technology,68.1,374,0,Uttar Pradesh,2011,454,535,464,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.0355,0.8128,-1.2148,1.0024,1.6082,520000
64844,2010-09-01,2015-04-01 00:00:00,embedded software engineer,Bangalore,m,1987-07-10,74.0,karnataka secondary education board,2005,64.0,pre-university board,1109,2,B.Tech/B.E.,electronics and communication engineering,53.0,1109,1,Karnataka,2010,445,455,405,0.538386892985096,325,333,-1,366,-1,-1,340,1.1283,-0.4353,0.3817,0.1798,0.5024,335000
359993,2012-08-01,2015-01-01 00:00:00,software test engineer,Chennai,m,1990-05-20,72.0,state board,2007,60.0,state board,1245,2,B.Tech/B.E.,computer engineering,64.0,1245,1,Tamil Nadu,2012,345,375,315,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-1.1128,-1.3713,-0.344,1.1492,-2.6572,220000
82837,2012-02-01,present,systems engineer,Noida,m,1990-03-15,85.6,cbse,2006,79.4,cbse,580,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,580,0,Uttar Pradesh,2011,525,525,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,450000
239715,2012-01-01,present,system engineer,-1,m,1989-12-01,89.4,cbse,2006,68.0,cbse,1866,2,B.Tech/B.E.,electronics and communication engineering,68.3,1866,1,Karnataka,2011,635,525,525,0.694479327708463,385,366,-1,-1,-1,313,-1,0.0464,0.3448,0.9623,-0.2902,0.5024,445000
831320,2015-02-01,present,software test engineer,Chennai,m,1993-05-20,87.7,state board,2010,95.2,state board,9748,2,B.Tech/B.E.,information technology,69.96,9748,1,Telangana,2014,450,555,445,0.744758354008939,455,-1,438,-1,-1,-1,-1,-0.159,-0.4536,0.9322,-0.2344,-0.6692,200000
601131,2014-03-01,present,engineer,Pune,m,1991-03-25,88.0,cbse,2008,78.0,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,87.9,272,0,Punjab,2013,545,605,575,0.824666400671332,535,400,-1,-1,-1,-1,-1,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000
1199988,2014-06-01,2015-03-01 00:00:00,java developer,Hyderabad,m,1993-06-17,80.8,state board,2010,81.5,state board,12867,2,B.Tech/B.E.,computer science & engineering,74.0,12867,0,Andhra Pradesh,2014,560,455,405,0.23780283983757,505,-1,315,-1,-1,-1,-1,1.9953,1.0449,0.4711,-1.6289,0.8637,100000
324330,2013-01-01,2013-12-01 00:00:00,programmer,Mumbai,m,1990-01-22,77.6,maharastra board,2008,59.0,maharashtra board,993,2,B.Tech/B.E.,information technology,58.66,993,1,Maharashtra,2012,405,585,334,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1988,-0.7015,-1.2354,120000
1112865,2014-10-01,2015-03-01 00:00:00,system engineer,Pune,m,1992-09-04,87.0,state board,2010,79.0,state board,14697,2,B.Tech/B.E.,electronics & telecommunications,70.0,14697,0,Maharashtra,2014,440,540,535,0.75618011362902,465,-1,-1,-1,-1,388,-1,-2.1698,-4.2831,-1.8344,-0.4879,-5.0763,315000
305041,2011-12-01,present,software engineer,Gurgaon,f,1990-01-18,89.8,cbse,2007,83.8,cbse,5232,2,B.Tech/B.E.,computer engineering,70.0,5232,0,Haryana,2011,535,455,525,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.2628,0.1888,0.3817,-0.2902,1.6082,480000
1062173,2013-09-01,2014-04-01 00:00:00,network administrator,-1,m,1992-06-29,80.0,state board,2009,89.0,state board,4557,2,B.Tech/B.E.,computer science & engineering,62.0,4557,1,Telangana,2013,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,145000
327623,2013-02-01,present,software engineer analyst,-1,m,1990-09-27,84.0,cbse,2008,83.0,cbse,7542,2,B.Tech/B.E.,information technology,74.5,7542,1,Delhi,2012,725,465,555,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.4173,0.7348,-0.0537,-0.52527,-0.4455,450000
360992,2012-03-01,present,business process analyst,Chennai,f,1990-10-24,91.0,state board,2008,80.0,state board,2342,2,B.Tech/B.E.,electronics and communication engineering,76.0,2342,1,Tamil Nadu,2012,535,475,415,0.538386892985096,-1,333,-1,-1,-1,286,-1,-0.5719,-0.1232,0.3817,-0.5253,0.5419,235000
1044759,2014-08-01,present,information security analyst,Chennai,m,1992-01-05,89.6,cbse,2010,83.8,cbse,13128,2,B.Tech/B.E.,electronics and communication engineering,76.4,13128,1,Delhi,2014,650,565,595,0.338786347219528,505,292,-1,-1,-1,-1,-1,0.7027,0.2124,-0.2974,0.3995,1.0554,330000
454921,2013-08-01,present,account executive,Noida,m,1988-10-30,82.0,0,2008,60.0,0,272,2,B.Tech/B.E.,information technology,80.0,272,0,Punjab,2012,585,525,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.9245,-0.7603,-0.7615,320000
283164,2012-01-01,present,senior engineer,-1,m,1989-06-15,70.0,icse,2006,73.8,isc,4234,2,B.Tech/B.E.,computer engineering,70.13,4234,0,Uttar Pradesh,2011,825,505,485,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.2525,0.8848,0.5024,715000
1238094,2009-11-01,2011-07-01 00:00:00,assistant programmer,-1,m,1990-09-09,59.57,state board,2007,55.0,state board,272,2,M.Tech./M.E.,computer science & engineering,88.0,272,0,Punjab,2015,395,540,535,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.8344,-0.8682,-0.0943,145000
702081,2012-09-01,2015-01-01 00:00:00,lecturer,Sonipat,m,1990-09-20,83.0,cbse,2008,81.0,cbse,2027,2,B.Tech/B.E.,electronics and electrical engineering,79.2,2027,0,Haryana,2012,440,655,705,0.837620725714257,285,-1,-1,-1,500,-1,-1,-1.0208,0.3789,0.6248,-1.6289,-0.2859,180000
470741,2013-04-01,2014-08-01 00:00:00,technical support engineer,Pune,f,1990-08-06,67.8,0,2008,65.2,0,12184,2,B.Tech/B.E.,computer engineering,72.18,12184,0,Madhya Pradesh,2012,525,305,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788,180000
1088859,2014-09-01,present,trainee software engineer,Lucknow,m,1992-06-27,82.4,icse,2010,81.2,icse,8159,2,B.Tech/B.E.,information technology,69.0,8159,0,Uttar Pradesh,2014,535,470,585,0.622642915849938,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273,75000
